branch_id,ending,macro_topic_name,toxicity,stance,cross_partisan
3330,disagreement,Election Predictions,0.2558,0.3333333333333333,False
3330,disagreement,Trump,0.2558,0.3333333333333333,False
3331,inconclusive,Other,0.2452,1.0,False
3331,inconclusive,Election Predictions,0.2452,1.0,False
3331,inconclusive,Trump,0.2452,1.0,False
3331,inconclusive,Media Bias,0.2452,1.0,False
3332,disagreement,Other,0.2671,1.0,False
3332,disagreement,Media Bias,0.2671,1.0,False
3332,disagreement,Trump,0.2671,1.0,False
3332,disagreement,Election Predictions,0.2671,1.0,False
3333,inconclusive,Other,0.2946,1.0,False
3333,inconclusive,Other,0.2946,1.0,False
3333,inconclusive,Trump,0.2946,1.0,False
3333,inconclusive,Election Predictions,0.2946,1.0,False
3334,disagreement,Other,0.2687,1.0,True
3334,disagreement,Other,0.2687,1.0,True
3334,disagreement,Other,0.2687,1.0,True
3334,disagreement,Other,0.2687,1.0,True
3335,disagreement,Other,0.278,1.0,False
3335,disagreement,Other,0.278,1.0,False
3335,disagreement,Other,0.278,1.0,False
3335,disagreement,Other,0.278,1.0,False
3336,inconclusive,Other,0.2338,1.0,False
3336,inconclusive,Media Bias,0.2338,1.0,False
3336,inconclusive,Trump,0.2338,1.0,False
3336,inconclusive,Other,0.2338,1.0,False
3337,disagreement,Other,0.2555,1.0,False
3337,disagreement,Other,0.2555,1.0,False
3337,disagreement,Other,0.2555,1.0,False
3338,inconclusive,Other,0.0861,1.0,False
3338,inconclusive,Other,0.0861,1.0,False
3338,inconclusive,Other,0.0861,1.0,False
3339,disagreement,Other,0.2336,1.0,False
3339,disagreement,Other,0.2336,1.0,False
3339,disagreement,Other,0.2336,1.0,False
3340,disagreement,Other,0.289,1.0,False
3340,disagreement,Other,0.289,1.0,False
3340,disagreement,Other,0.289,1.0,False
3341,disagreement,Other,0.2917,1.0,False
3341,disagreement,Other,0.2917,1.0,False
3341,disagreement,Other,0.2917,1.0,False
3342,inconclusive,Other,0.1066,1.0,False
3342,inconclusive,Other,0.1066,1.0,False
3342,inconclusive,Other,0.1066,1.0,False
3342,inconclusive,Other,0.1066,1.0,False
3343,disagreement,Other,0.1022,1.0,False
3343,disagreement,Other,0.1022,1.0,False
3343,disagreement,Election Predictions,0.1022,1.0,False
3344,agreement,Other,0.1258,1.0,True
3344,agreement,Other,0.1258,1.0,True
3344,agreement,Other,0.1258,1.0,True
3344,agreement,Other,0.1258,1.0,True
3345,disagreement,Other,0.1523,1.0,False
3345,disagreement,Other,0.1523,1.0,False
3345,disagreement,Other,0.1523,1.0,False
3346,disagreement,Other,0.1414,1.0,True
3346,disagreement,Other,0.1414,1.0,True
3346,disagreement,Other,0.1414,1.0,True
3347,agreement,Other,0.039,1.0,False
3347,agreement,Other,0.039,1.0,False
3347,agreement,Other,0.039,1.0,False
3348,disagreement,Other,0.1183,-0.3333333333333333,True
3348,disagreement,Election Predictions,0.1183,-0.3333333333333333,True
3348,disagreement,Other,0.1183,-0.3333333333333333,True
3349,inconclusive,Other,0.2359,0.3333333333333333,False
3349,inconclusive,Other,0.2359,0.3333333333333333,False
3349,inconclusive,Other,0.2359,0.3333333333333333,False
3350,inconclusive,Other,0.2334,0.3333333333333333,False
3350,inconclusive,Other,0.2334,0.3333333333333333,False
3350,inconclusive,Other,0.2334,0.3333333333333333,False
3351,inconclusive,Other,0.2335,0.3333333333333333,False
3351,inconclusive,Other,0.2335,0.3333333333333333,False
3351,inconclusive,Other,0.2335,0.3333333333333333,False
3352,disagreement,Election Predictions,0.2344,0.3333333333333333,True
3352,disagreement,Other,0.2344,0.3333333333333333,True
3352,disagreement,Other,0.2344,0.3333333333333333,True
3353,disagreement,Other,0.1148,0.3333333333333333,False
3353,disagreement,Other,0.1148,0.3333333333333333,False
3353,disagreement,Other,0.1148,0.3333333333333333,False
3353,disagreement,Other,0.1148,0.3333333333333333,False
3354,inconclusive,Other,0.1334,0.3333333333333333,False
3354,inconclusive,Other,0.1334,0.3333333333333333,False
3354,inconclusive,Other,0.1334,0.3333333333333333,False
3355,inconclusive,Other,0.1311,0.3333333333333333,True
3355,inconclusive,Other,0.1311,0.3333333333333333,True
3355,inconclusive,Other,0.1311,0.3333333333333333,True
3356,inconclusive,Other,0.1597,0.0,False
3356,inconclusive,Other,0.1597,0.0,False
3356,inconclusive,Other,0.1597,0.0,False
3357,inconclusive,Other,0.1416,1.0,False
3357,inconclusive,Other,0.1416,1.0,False
3357,inconclusive,Other,0.1416,1.0,False
3357,inconclusive,Other,0.1416,1.0,False
3358,disagreement,Other,0.1849,1.0,False
3358,disagreement,Other,0.1849,1.0,False
3358,disagreement,Other,0.1849,1.0,False
3358,disagreement,Other,0.1849,1.0,False
3359,disagreement,Other,0.1549,1.0,False
3359,disagreement,Other,0.1549,1.0,False
3359,disagreement,Other,0.1549,1.0,False
3360,inconclusive,Other,0.1144,1.0,False
3360,inconclusive,Other,0.1144,1.0,False
3360,inconclusive,Other,0.1144,1.0,False
3360,inconclusive,Other,0.1144,1.0,False
3361,inconclusive,Other,0.0992,1.0,False
3361,inconclusive,Other,0.0992,1.0,False
3361,inconclusive,Other,0.0992,1.0,False
3362,disagreement,Other,0.2715,1.0,False
3362,disagreement,Other,0.2715,1.0,False
3362,disagreement,Other,0.2715,1.0,False
3363,disagreement,Other,0.1058,1.0,False
3363,disagreement,Other,0.1058,1.0,False
3363,disagreement,Other,0.1058,1.0,False
3364,inconclusive,Other,0.06,1.0,False
3364,inconclusive,Other,0.06,1.0,False
3364,inconclusive,Other,0.06,1.0,False
3365,inconclusive,Other,0.1909,1.0,True
3365,inconclusive,Other,0.1909,1.0,True
3365,inconclusive,Other,0.1909,1.0,True
3366,inconclusive,Other,0.3376,1.0,False
3366,inconclusive,Other,0.3376,1.0,False
3366,inconclusive,Other,0.3376,1.0,False
3367,disagreement,Other,0.0761,1.0,True
3367,disagreement,Other,0.0761,1.0,True
3367,disagreement,Election Predictions,0.0761,1.0,True
3368,disagreement,Other,0.0581,0.0,False
3368,disagreement,Other,0.0581,0.0,False
3368,disagreement,Other,0.0581,0.0,False
3369,disagreement,Other,0.0652,0.0,False
3369,disagreement,Other,0.0652,0.0,False
3369,disagreement,Other,0.0652,0.0,False
3370,inconclusive,Other,0.0941,-1.0,False
3370,inconclusive,Other,0.0941,-1.0,False
3370,inconclusive,Other,0.0941,-1.0,False
3371,disagreement,Other,0.3899,-1.0,True
3371,disagreement,Other,0.3899,-1.0,True
3371,disagreement,Other,0.3899,-1.0,True
3372,inconclusive,Other,0.2067,-1.0,False
3372,inconclusive,Other,0.2067,-1.0,False
3372,inconclusive,Other,0.2067,-1.0,False
3373,disagreement,Other,0.3198,1.0,False
3373,disagreement,Other,0.3198,1.0,False
3373,disagreement,Other,0.3198,1.0,False
3374,disagreement,Other,0.2883,1.0,False
3374,disagreement,Other,0.2883,1.0,False
3374,disagreement,Other,0.2883,1.0,False
3374,disagreement,Other,0.2883,1.0,False
3375,inconclusive,Other,0.2546,1.0,False
3375,inconclusive,Other,0.2546,1.0,False
3375,inconclusive,Other,0.2546,1.0,False
3376,disagreement,Other,0.2619,1.0,False
3376,disagreement,Other,0.2619,1.0,False
3376,disagreement,Other,0.2619,1.0,False
3377,disagreement,Other,0.2588,1.0,True
3377,disagreement,Other,0.2588,1.0,True
3377,disagreement,Other,0.2588,1.0,True
3378,disagreement,Other,0.165,1.0,True
3378,disagreement,Other,0.165,1.0,True
3378,disagreement,Other,0.165,1.0,True
3378,disagreement,Other,0.165,1.0,True
3379,disagreement,Other,0.0966,1.0,True
3379,disagreement,Other,0.0966,1.0,True
3379,disagreement,Other,0.0966,1.0,True
3380,inconclusive,Other,0.1802,1.0,False
3380,inconclusive,Other,0.1802,1.0,False
3380,inconclusive,Other,0.1802,1.0,False
3381,disagreement,Other,0.1317,1.0,False
3381,disagreement,Other,0.1317,1.0,False
3381,disagreement,Other,0.1317,1.0,False
3382,disagreement,Other,0.0669,1.0,False
3382,disagreement,Other,0.0669,1.0,False
3382,disagreement,Other,0.0669,1.0,False
3383,disagreement,Other,0.0779,1.0,False
3383,disagreement,Other,0.0779,1.0,False
3383,disagreement,Other,0.0779,1.0,False
3384,disagreement,Other,0.0666,1.0,False
3384,disagreement,Other,0.0666,1.0,False
3384,disagreement,Other,0.0666,1.0,False
3385,inconclusive,Other,0.0504,0.0,False
3385,inconclusive,Other,0.0504,0.0,False
3385,inconclusive,Other,0.0504,0.0,False
3386,disagreement,Other,0.2216,-1.0,True
3386,disagreement,Other,0.2216,-1.0,True
3386,disagreement,Other,0.2216,-1.0,True
3387,disagreement,Other,0.2043,-1.0,False
3387,disagreement,Other,0.2043,-1.0,False
3387,disagreement,Other,0.2043,-1.0,False
3388,inconclusive,Other,0.0906,-1.0,False
3388,inconclusive,Other,0.0906,-1.0,False
3388,inconclusive,Other,0.0906,-1.0,False
3389,disagreement,Other,0.217,-1.0,True
3389,disagreement,Media Bias,0.217,-1.0,True
3389,disagreement,Other,0.217,-1.0,True
3390,disagreement,Other,0.2438,-1.0,True
3390,disagreement,Media Bias,0.2438,-1.0,True
3390,disagreement,Other,0.2438,-1.0,True
3391,disagreement,Other,0.1772,-1.0,False
3391,disagreement,Media Bias,0.1772,-1.0,False
3391,disagreement,2020 Elections Denial,0.1772,-1.0,False
3392,disagreement,Other,0.2234,-1.0,False
3392,disagreement,Other,0.2234,-1.0,False
3392,disagreement,Other,0.2234,-1.0,False
3392,disagreement,Other,0.2234,-1.0,False
3393,disagreement,Other,0.2035,-1.0,False
3393,disagreement,Other,0.2035,-1.0,False
3393,disagreement,Other,0.2035,-1.0,False
3394,inconclusive,Other,0.1134,0.0,False
3394,inconclusive,Other,0.1134,0.0,False
3394,inconclusive,Other,0.1134,0.0,False
3395,disagreement,Other,0.0729,0.0,False
3395,disagreement,Other,0.0729,0.0,False
3395,disagreement,Other,0.0729,0.0,False
3396,inconclusive,Other,0.0785,0.5,False
3396,inconclusive,Other,0.0785,0.5,False
3396,inconclusive,Other,0.0785,0.5,False
3397,disagreement,Other,0.0698,0.5,False
3397,disagreement,Other,0.0698,0.5,False
3397,disagreement,Other,0.0698,0.5,False
3397,disagreement,Other,0.0698,0.5,False
3398,disagreement,Other,0.0689,0.5,False
3398,disagreement,Other,0.0689,0.5,False
3398,disagreement,Other,0.0689,0.5,False
3399,disagreement,Other,0.0875,0.5,True
3399,disagreement,Other,0.0875,0.5,True
3399,disagreement,Other,0.0875,0.5,True
3400,disagreement,Other,0.0841,0.5,False
3400,disagreement,Other,0.0841,0.5,False
3400,disagreement,Other,0.0841,0.5,False
3401,disagreement,Other,0.1355,0.5,False
3401,disagreement,Other,0.1355,0.5,False
3401,disagreement,Other,0.1355,0.5,False
3402,disagreement,Other,0.122,0.5,False
3402,disagreement,Other,0.122,0.5,False
3402,disagreement,Other,0.122,0.5,False
3402,disagreement,Other,0.122,0.5,False
3403,disagreement,Other,0.1264,1.0,False
3403,disagreement,Other,0.1264,1.0,False
3403,disagreement,Other,0.1264,1.0,False
3403,disagreement,Other,0.1264,1.0,False
3404,disagreement,Other,0.1139,1.0,False
3404,disagreement,Other,0.1139,1.0,False
3404,disagreement,Other,0.1139,1.0,False
3404,disagreement,Other,0.1139,1.0,False
3405,inconclusive,Other,0.1096,0.0,False
3405,inconclusive,Other,0.1096,0.0,False
3405,inconclusive,Other,0.1096,0.0,False
3405,inconclusive,Other,0.1096,0.0,False
3406,disagreement,Other,0.1156,0.0,False
3406,disagreement,Other,0.1156,0.0,False
3406,disagreement,Other,0.1156,0.0,False
3406,disagreement,Other,0.1156,0.0,False
3407,disagreement,Other,0.0749,1.0,False
3407,disagreement,Other,0.0749,1.0,False
3407,disagreement,Other,0.0749,1.0,False
3408,disagreement,Media Bias,0.0862,1.0,False
3408,disagreement,Other,0.0862,1.0,False
3408,disagreement,Other,0.0862,1.0,False
3409,disagreement,Media Bias,0.0835,1.0,False
3409,disagreement,Other,0.0835,1.0,False
3409,disagreement,Other,0.0835,1.0,False
3410,disagreement,Media Bias,0.1088,1.0,False
3410,disagreement,Other,0.1088,1.0,False
3410,disagreement,Other,0.1088,1.0,False
3411,disagreement,Other,0.0818,1.0,True
3411,disagreement,Other,0.0818,1.0,True
3411,disagreement,Other,0.0818,1.0,True
3412,disagreement,Other,0.1074,1.0,False
3412,disagreement,Other,0.1074,1.0,False
3412,disagreement,Other,0.1074,1.0,False
3413,disagreement,Other,0.0811,1.0,True
3413,disagreement,Other,0.0811,1.0,True
3413,disagreement,Other,0.0811,1.0,True
3414,disagreement,Other,0.2894,1.0,True
3414,disagreement,Other,0.2894,1.0,True
3414,disagreement,Other,0.2894,1.0,True
3415,disagreement,Harris,0.1135,1.0,True
3415,disagreement,Other,0.1135,1.0,True
3415,disagreement,Other,0.1135,1.0,True
3416,inconclusive,Other,0.0504,1.0,False
3416,inconclusive,Other,0.0504,1.0,False
3416,inconclusive,Other,0.0504,1.0,False
3417,inconclusive,Other,0.0488,1.0,False
3417,inconclusive,Other,0.0488,1.0,False
3417,inconclusive,Other,0.0488,1.0,False
3418,disagreement,Other,0.0984,1.0,False
3418,disagreement,Other,0.0984,1.0,False
3418,disagreement,Other,0.0984,1.0,False
3419,inconclusive,Other,0.2859,1.0,True
3419,inconclusive,Other,0.2859,1.0,True
3419,inconclusive,Other,0.2859,1.0,True
3419,inconclusive,Other,0.2859,1.0,True
3420,disagreement,Other,0.2369,1.0,True
3420,disagreement,Other,0.2369,1.0,True
3420,disagreement,Other,0.2369,1.0,True
3420,disagreement,Other,0.2369,1.0,True
3421,disagreement,Other,0.3759,1.0,False
3421,disagreement,Other,0.3759,1.0,False
3421,disagreement,Other,0.3759,1.0,False
3422,disagreement,Other,0.3309,1.0,False
3422,disagreement,Other,0.3309,1.0,False
3422,disagreement,Cognitive Decline,0.3309,1.0,False
3423,disagreement,Other,0.3731,1.0,False
3423,disagreement,Other,0.3731,1.0,False
3423,disagreement,Cognitive Decline,0.3731,1.0,False
3424,disagreement,Other,0.3731,1.0,False
3424,disagreement,Cognitive Decline,0.3731,1.0,False
3424,disagreement,Other,0.3731,1.0,False
3425,inconclusive,Other,0.3307,1.0,False
3425,inconclusive,Cognitive Decline,0.3307,1.0,False
3425,inconclusive,Other,0.3307,1.0,False
3426,disagreement,Other,0.3206,1.0,False
3426,disagreement,Cognitive Decline,0.3206,1.0,False
3426,disagreement,Election Predictions,0.3206,1.0,False
3427,disagreement,Other,0.3021,0.0,False
3427,disagreement,Cognitive Decline,0.3021,0.0,False
3427,disagreement,Other,0.3021,0.0,False
3428,inconclusive,Other,0.2966,0.0,False
3428,inconclusive,Cognitive Decline,0.2966,0.0,False
3428,inconclusive,Other,0.2966,0.0,False
3428,inconclusive,Other,0.2966,0.0,False
3429,disagreement,Other,0.3376,0.0,False
3429,disagreement,Cognitive Decline,0.3376,0.0,False
3429,disagreement,Other,0.3376,0.0,False
3430,disagreement,Cognitive Decline,0.3205,0.0,False
3430,disagreement,Other,0.3205,0.0,False
3430,disagreement,Media Bias,0.3205,0.0,False
3430,disagreement,Other,0.3205,0.0,False
3431,inconclusive,Other,0.2728,0.0,False
3431,inconclusive,Cognitive Decline,0.2728,0.0,False
3431,inconclusive,Other,0.2728,0.0,False
3431,inconclusive,Media Bias,0.2728,0.0,False
3431,inconclusive,Other,0.2728,0.0,False
3432,disagreement,Cognitive Decline,0.2763,0.0,False
3432,disagreement,Other,0.2763,0.0,False
3432,disagreement,Media Bias,0.2763,0.0,False
3432,disagreement,Other,0.2763,0.0,False
3432,disagreement,Other,0.2763,0.0,False
3433,disagreement,Cognitive Decline,0.2845,1.0,False
3433,disagreement,Other,0.2845,1.0,False
3433,disagreement,Other,0.2845,1.0,False
3434,disagreement,Cognitive Decline,0.2662,1.0,False
3434,disagreement,Other,0.2662,1.0,False
3434,disagreement,Other,0.2662,1.0,False
3435,inconclusive,Cognitive Decline,0.2882,1.0,False
3435,inconclusive,Other,0.2882,1.0,False
3435,inconclusive,Other,0.2882,1.0,False
3436,disagreement,Cognitive Decline,0.2852,1.0,True
3436,disagreement,Other,0.2852,1.0,True
3436,disagreement,Other,0.2852,1.0,True
3436,disagreement,Election Predictions,0.2852,1.0,True
3436,disagreement,Other,0.2852,1.0,True
3437,disagreement,Cognitive Decline,0.295,1.0,True
3437,disagreement,Other,0.295,1.0,True
3437,disagreement,Media Bias,0.295,1.0,True
3437,disagreement,Other,0.295,1.0,True
3437,disagreement,Other,0.295,1.0,True
3438,disagreement,Cognitive Decline,0.3048,1.0,True
3438,disagreement,Other,0.3048,1.0,True
3438,disagreement,Other,0.3048,1.0,True
3438,disagreement,Election Predictions,0.3048,1.0,True
3438,disagreement,Other,0.3048,1.0,True
3439,disagreement,Cognitive Decline,0.3055,1.0,True
3439,disagreement,Other,0.3055,1.0,True
3439,disagreement,Other,0.3055,1.0,True
3439,disagreement,Media Bias,0.3055,1.0,True
3439,disagreement,Other,0.3055,1.0,True
3440,disagreement,Cognitive Decline,0.2878,1.0,True
3440,disagreement,Other,0.2878,1.0,True
3440,disagreement,Election Predictions,0.2878,1.0,True
3440,disagreement,Media Bias,0.2878,1.0,True
3440,disagreement,Other,0.2878,1.0,True
3441,disagreement,Other,0.3265,1.0,False
3441,disagreement,Cognitive Decline,0.3265,1.0,False
3441,disagreement,Other,0.3265,1.0,False
3441,disagreement,Other,0.3265,1.0,False
3441,disagreement,Other,0.3265,1.0,False
3442,disagreement,Other,0.3065,1.0,False
3442,disagreement,Cognitive Decline,0.3065,1.0,False
3442,disagreement,Election Predictions,0.3065,1.0,False
3443,disagreement,Other,0.3409,1.0,False
3443,disagreement,Other,0.3409,1.0,False
3443,disagreement,Cognitive Decline,0.3409,1.0,False
3443,disagreement,Other,0.3409,1.0,False
3444,disagreement,Other,0.3273,1.0,False
3444,disagreement,Cognitive Decline,0.3273,1.0,False
3444,disagreement,Other,0.3273,1.0,False
3444,disagreement,Other,0.3273,1.0,False
3444,disagreement,Other,0.3273,1.0,False
3445,disagreement,Other,0.3567,1.0,False
3445,disagreement,Cognitive Decline,0.3567,1.0,False
3445,disagreement,Tariffs and Economy,0.3567,1.0,False
3445,disagreement,Other,0.3567,1.0,False
3445,disagreement,Other,0.3567,1.0,False
3446,disagreement,Other,0.3418,1.0,True
3446,disagreement,Other,0.3418,1.0,True
3446,disagreement,Trump,0.3418,1.0,True
3446,disagreement,Other,0.3418,1.0,True
3447,disagreement,Other,0.3463,1.0,True
3447,disagreement,Cognitive Decline,0.3463,1.0,True
3447,disagreement,Election Predictions,0.3463,1.0,True
3448,disagreement,Other,0.3305,1.0,False
3448,disagreement,Cognitive Decline,0.3305,1.0,False
3448,disagreement,Other,0.3305,1.0,False
3448,disagreement,Election Predictions,0.3305,1.0,False
3449,disagreement,Other,0.3428,1.0,False
3449,disagreement,Cognitive Decline,0.3428,1.0,False
3449,disagreement,Other,0.3428,1.0,False
3449,disagreement,Other,0.3428,1.0,False
3450,disagreement,Other,0.3448,1.0,False
3450,disagreement,Other,0.3448,1.0,False
3450,disagreement,Other,0.3448,1.0,False
3451,inconclusive,Other,0.3516,0.0,False
3451,inconclusive,Cognitive Decline,0.3516,0.0,False
3451,inconclusive,Other,0.3516,0.0,False
3452,disagreement,Other,0.3525,0.0,False
3452,disagreement,Cognitive Decline,0.3525,0.0,False
3452,disagreement,Other,0.3525,0.0,False
3452,disagreement,Other,0.3525,0.0,False
3452,disagreement,Other,0.3525,0.0,False
3453,disagreement,Other,0.3527,0.0,False
3453,disagreement,Cognitive Decline,0.3527,0.0,False
3453,disagreement,Other,0.3527,0.0,False
3454,disagreement,Other,0.3585,1.0,False
3454,disagreement,Cognitive Decline,0.3585,1.0,False
3454,disagreement,Other,0.3585,1.0,False
3455,disagreement,Other,0.3302,1.0,True
3455,disagreement,Cognitive Decline,0.3302,1.0,True
3455,disagreement,Other,0.3302,1.0,True
3455,disagreement,Other,0.3302,1.0,True
3456,inconclusive,Other,0.33,1.0,False
3456,inconclusive,Cognitive Decline,0.33,1.0,False
3456,inconclusive,Other,0.33,1.0,False
3456,inconclusive,Other,0.33,1.0,False
3457,disagreement,Other,0.3593,1.0,True
3457,disagreement,Cognitive Decline,0.3593,1.0,True
3457,disagreement,Election Predictions,0.3593,1.0,True
3458,disagreement,Other,0.3776,1.0,False
3458,disagreement,Other,0.3776,1.0,False
3458,disagreement,Interviews/Podcasts,0.3776,1.0,False
3458,disagreement,Other,0.3776,1.0,False
3458,disagreement,Media Bias,0.3776,1.0,False
3459,disagreement,Other,0.3841,1.0,True
3459,disagreement,Other,0.3841,1.0,True
3459,disagreement,Other,0.3841,1.0,True
3459,disagreement,Other,0.3841,1.0,True
3460,disagreement,Other,0.3372,1.0,True
3460,disagreement,Other,0.3372,1.0,True
3460,disagreement,Interviews/Podcasts,0.3372,1.0,True
3460,disagreement,Other,0.3372,1.0,True
3461,disagreement,Other,0.3374,1.0,True
3461,disagreement,Other,0.3374,1.0,True
3461,disagreement,Interviews/Podcasts,0.3374,1.0,True
3461,disagreement,Other,0.3374,1.0,True
3462,disagreement,Other,0.367,1.0,False
3462,disagreement,Interviews/Podcasts,0.367,1.0,False
3462,disagreement,Other,0.367,1.0,False
3462,disagreement,Other,0.367,1.0,False
3463,disagreement,Other,0.3323,1.0,False
3463,disagreement,Other,0.3323,1.0,False
3463,disagreement,Interviews/Podcasts,0.3323,1.0,False
3463,disagreement,Other,0.3323,1.0,False
3464,disagreement,Other,0.3822,1.0,True
3464,disagreement,Other,0.3822,1.0,True
3464,disagreement,Interviews/Podcasts,0.3822,1.0,True
3464,disagreement,Other,0.3822,1.0,True
3465,disagreement,Other,0.3507,0.0,False
3465,disagreement,Interviews/Podcasts,0.3507,0.0,False
3465,disagreement,Other,0.3507,0.0,False
3466,disagreement,Other,0.3595,0.0,False
3466,disagreement,Other,0.3595,0.0,False
3466,disagreement,Interviews/Podcasts,0.3595,0.0,False
3466,disagreement,Other,0.3595,0.0,False
3467,disagreement,Election Predictions,0.3714,0.0,False
3467,disagreement,Other,0.3714,0.0,False
3467,disagreement,Other,0.3714,0.0,False
3468,disagreement,Other,0.3532,0.0,False
3468,disagreement,Other,0.3532,0.0,False
3468,disagreement,Other,0.3532,0.0,False
3468,disagreement,Other,0.3532,0.0,False
3469,disagreement,Other,0.3789,1.0,False
3469,disagreement,Other,0.3789,1.0,False
3469,disagreement,Other,0.3789,1.0,False
3470,inconclusive,Media Bias,0.3564,1.0,True
3470,inconclusive,Other,0.3564,1.0,True
3470,inconclusive,Other,0.3564,1.0,True
3471,disagreement,Other,0.3523,1.0,False
3471,disagreement,Other,0.3523,1.0,False
3471,disagreement,Other,0.3523,1.0,False
3472,disagreement,Other,0.3511,1.0,False
3472,disagreement,Other,0.3511,1.0,False
3472,disagreement,Interviews/Podcasts,0.3511,1.0,False
3473,disagreement,Other,0.373,1.0,False
3473,disagreement,Other,0.373,1.0,False
3473,disagreement,Media Bias,0.373,1.0,False
3474,disagreement,Other,0.3456,1.0,False
3474,disagreement,Interviews/Podcasts,0.3456,1.0,False
3474,disagreement,Other,0.3456,1.0,False
3475,disagreement,Other,0.3683,0.0,False
3475,disagreement,Media Bias,0.3683,0.0,False
3475,disagreement,Other,0.3683,0.0,False
3475,disagreement,Other,0.3683,0.0,False
3476,disagreement,Other,0.1966,0.0,False
3476,disagreement,Other,0.1966,0.0,False
3476,disagreement,Tariffs and Economy,0.1966,0.0,False
3476,disagreement,Other,0.1966,0.0,False
3477,disagreement,Other,0.1482,0.0,False
3477,disagreement,Other,0.1482,0.0,False
3477,disagreement,Tariffs and Economy,0.1482,0.0,False
3477,disagreement,Other,0.1482,0.0,False
3477,disagreement,Other,0.1482,0.0,False
3478,disagreement,Other,0.4731,-1.0,True
3478,disagreement,Other,0.4731,-1.0,True
3478,disagreement,Other,0.4731,-1.0,True
3479,disagreement,Other,0.4155,-1.0,True
3479,disagreement,Other,0.4155,-1.0,True
3479,disagreement,Other,0.4155,-1.0,True
3479,disagreement,Other,0.4155,-1.0,True
3480,inconclusive,Other,0.1218,-1.0,False
3480,inconclusive,Other,0.1218,-1.0,False
3480,inconclusive,Other,0.1218,-1.0,False
3481,disagreement,Other,0.0763,-1.0,False
3481,disagreement,Other,0.0763,-1.0,False
3481,disagreement,Other,0.0763,-1.0,False
3482,disagreement,Other,0.1369,-1.0,True
3482,disagreement,Other,0.1369,-1.0,True
3482,disagreement,Other,0.1369,-1.0,True
3483,disagreement,Other,0.18,-1.0,True
3483,disagreement,Other,0.18,-1.0,True
3483,disagreement,Other,0.18,-1.0,True
3484,disagreement,Other,0.1226,-1.0,True
3484,disagreement,Other,0.1226,-1.0,True
3484,disagreement,Other,0.1226,-1.0,True
3485,inconclusive,Other,0.1652,-1.0,True
3485,inconclusive,Other,0.1652,-1.0,True
3485,inconclusive,Other,0.1652,-1.0,True
3486,disagreement,Other,0.1307,-1.0,True
3486,disagreement,Other,0.1307,-1.0,True
3486,disagreement,Other,0.1307,-1.0,True
3487,disagreement,Other,0.2752,-1.0,False
3487,disagreement,Other,0.2752,-1.0,False
3487,disagreement,Other,0.2752,-1.0,False
3488,inconclusive,Other,0.1199,-1.0,True
3488,inconclusive,Other,0.1199,-1.0,True
3488,inconclusive,Other,0.1199,-1.0,True
3488,inconclusive,Other,0.1199,-1.0,True
3489,inconclusive,Other,0.1305,-1.0,False
3489,inconclusive,Other,0.1305,-1.0,False
3489,inconclusive,Other,0.1305,-1.0,False
3489,inconclusive,Other,0.1305,-1.0,False
3490,inconclusive,Other,0.1115,-1.0,True
3490,inconclusive,Other,0.1115,-1.0,True
3490,inconclusive,Other,0.1115,-1.0,True
3490,inconclusive,Other,0.1115,-1.0,True
3491,inconclusive,Other,0.109,-1.0,True
3491,inconclusive,Tariffs and Economy,0.109,-1.0,True
3491,inconclusive,Other,0.109,-1.0,True
3491,inconclusive,Other,0.109,-1.0,True
3491,inconclusive,Other,0.109,-1.0,True
3492,inconclusive,Other,0.1539,-1.0,False
3492,inconclusive,Other,0.1539,-1.0,False
3492,inconclusive,Harris,0.1539,-1.0,False
3493,inconclusive,Other,0.1738,-1.0,True
3493,inconclusive,Other,0.1738,-1.0,True
3493,inconclusive,Other,0.1738,-1.0,True
3494,disagreement,Other,0.1274,-1.0,False
3494,disagreement,Other,0.1274,-1.0,False
3494,disagreement,Other,0.1274,-1.0,False
3495,disagreement,Other,0.1985,-1.0,True
3495,disagreement,Other,0.1985,-1.0,True
3495,disagreement,Other,0.1985,-1.0,True
3496,inconclusive,Other,0.1689,-1.0,True
3496,inconclusive,Other,0.1689,-1.0,True
3496,inconclusive,Other,0.1689,-1.0,True
3497,disagreement,Other,0.2234,-1.0,True
3497,disagreement,Trump,0.2234,-1.0,True
3497,disagreement,Other,0.2234,-1.0,True
3498,disagreement,Other,0.1816,0.0,False
3498,disagreement,Other,0.1816,0.0,False
3498,disagreement,Cognitive Decline,0.1816,0.0,False
3499,inconclusive,Other,0.1853,0.0,False
3499,inconclusive,Other,0.1853,0.0,False
3499,inconclusive,Other,0.1853,0.0,False
3500,disagreement,Other,0.25,0.0,False
3500,disagreement,Other,0.25,0.0,False
3500,disagreement,Other,0.25,0.0,False
3501,disagreement,Other,0.2787,0.0,False
3501,disagreement,Other,0.2787,0.0,False
3501,disagreement,Trump,0.2787,0.0,False
3502,disagreement,Other,0.2716,0.0,False
3502,disagreement,Other,0.2716,0.0,False
3502,disagreement,Other,0.2716,0.0,False
3503,inconclusive,Other,0.1081,0.0,False
3503,inconclusive,Other,0.1081,0.0,False
3503,inconclusive,Other,0.1081,0.0,False
3504,inconclusive,Other,0.0418,1.0,False
3504,inconclusive,Other,0.0418,1.0,False
3504,inconclusive,Other,0.0418,1.0,False
3505,inconclusive,Other,0.0383,1.0,False
